GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,IND,1979,1979,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,36.2 [29.1-43.7],36.20000,29.10000,43.70000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,35.9 [29.2-43.1],35.90000,29.20000,43.10000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,35.7 [29.1-42.5],35.70000,29.10000,42.50000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,35.4 [29.1-41.9],35.40000,29.10000,41.90000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,31.2 [27.5-35.0],31.20000,27.50000,35.00000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.9 [27.3-34.6],30.90000,27.30000,34.60000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.6 [27.1-34.2],30.60000,27.10000,34.20000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.2 [26.8-33.7],30.20000,26.80000,33.70000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,IND,2012,2012,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.6 [21.5-30.0],25.60000,21.50000,30.00000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.2 [20.9-29.9],25.20000,20.90000,29.90000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.9 [20.3-29.8],24.90000,20.30000,29.80000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,IND,2015,2015,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.5 [19.6-29.8],24.50000,19.60000,29.80000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,IND,1979,1979,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,34.7 [27.6-41.9],34.70000,27.60000,41.90000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,34.4 [27.7-41.4],34.40000,27.70000,41.40000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,34.2 [27.8-40.8],34.20000,27.80000,40.80000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,33.9 [27.9-40.3],33.90000,27.90000,40.30000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,30.4 [26.7-34.2],30.40000,26.70000,34.20000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,30.1 [26.5-33.8],30.10000,26.50000,33.80000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,29.8 [26.3-33.4],29.80000,26.30000,33.40000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,29.4 [26.0-33.0],29.40000,26.00000,33.00000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,IND,2012,2012,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.7 [20.5-29.0],24.70000,20.50000,29.00000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.3 [19.8-28.9],24.30000,19.80000,28.90000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.9 [19.2-28.7],23.90000,19.20000,28.70000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,IND,2015,2015,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.5 [18.5-28.7],23.50000,18.50000,28.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,IND,1979,1979,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,34.8 [29.9-39.7],34.80000,29.90000,39.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,34.6 [29.8-39.3],34.60000,29.80000,39.30000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,34.3 [29.8-38.7],34.30000,29.80000,38.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,34.0 [29.7-38.3],34.00000,29.70000,38.30000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,30.3 [27.6-33.0],30.30000,27.60000,33.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,30.0 [27.4-32.6],30.00000,27.40000,32.60000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,29.7 [27.2-32.2],29.70000,27.20000,32.20000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,29.4 [26.9-31.9],29.40000,26.90000,31.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,IND,2012,2012,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.8 [22.0-27.9],24.80000,22.00000,27.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.5 [21.4-27.7],24.50000,21.40000,27.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.1 [20.9-27.5],24.10000,20.90000,27.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,IND,2015,2015,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,23.7 [20.3-27.4],23.70000,20.30000,27.40000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,IND,1979,1979,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,35.7 [28.9-42.9],35.70000,28.90000,42.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,35.4 [28.9-42.3],35.40000,28.90000,42.30000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,35.1 [28.9-41.8],35.10000,28.90000,41.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,34.8 [28.9-41.2],34.80000,28.90000,41.20000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.9 [27.3-34.7],30.90000,27.30000,34.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.6 [27.0-34.3],30.60000,27.00000,34.30000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.3 [26.8-34.0],30.30000,26.80000,34.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.0 [26.5-33.5],30.00000,26.50000,33.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,IND,2012,2012,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.5 [21.5-29.9],25.50000,21.50000,29.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.2 [20.9-29.8],25.20000,20.90000,29.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.8 [20.3-29.7],24.80000,20.30000,29.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,IND,2015,2015,India,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.4 [19.6-29.7],24.40000,19.60000,29.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1979,1979,,SEAR,South-East Asia,,IND,1979,1979,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,34.0 [27.3-41.0],34.00000,27.30000,41.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1980,1980,,SEAR,South-East Asia,,IND,1980,1980,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,33.8 [27.3-40.4],33.80000,27.30000,40.40000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1981,1981,,SEAR,South-East Asia,,IND,1981,1981,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,33.5 [27.3-39.9],33.50000,27.30000,39.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1982,1982,,SEAR,South-East Asia,,IND,1982,1982,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,33.3 [27.4-39.4],33.30000,27.40000,39.40000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,IND,1996,1996,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,29.7 [26.0-33.5],29.70000,26.00000,33.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,IND,1997,1997,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,29.4 [25.8-33.1],29.40000,25.80000,33.10000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,IND,1998,1998,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,29.1 [25.6-32.7],29.10000,25.60000,32.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,IND,1999,1999,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,28.8 [25.4-32.3],28.80000,25.40000,32.30000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,IND,2012,2012,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,24.2 [20.0-28.5],24.20000,20.00000,28.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,IND,2013,2013,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.8 [19.4-28.3],23.80000,19.40000,28.30000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,IND,2014,2014,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.4 [18.8-28.2],23.40000,18.80000,28.20000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,IND,2015,2015,India,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,23.0 [18.1-28.2],23.00000,18.10000,28.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1984,1984,,SEAR,South-East Asia,,IND,1984,1984,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,19.4 [19.1-19.8],19.40000,19.10000,19.80000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1985,1985,,SEAR,South-East Asia,,IND,1985,1985,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,19.5 [19.2-19.9],19.50000,19.20000,19.90000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1986,1986,,SEAR,South-East Asia,,IND,1986,1986,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,19.6 [19.3-20.0],19.60000,19.30000,20.00000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1987,1987,,SEAR,South-East Asia,,IND,1987,1987,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,19.7 [19.4-20.0],19.70000,19.40000,20.00000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1988,1988,,SEAR,South-East Asia,,IND,1988,1988,India,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,19.8 [19.5-20.1],19.80000,19.50000,20.10000,,,
